UML ID;Group Name;Parent Company;Mill Name;RSPO Status;RSPO Type;Date RSPO Certification Status;Latitude;Longitude;GPS coordinates;ISO;Country;Province;District;Confidence level;Alternative name
PO1000000182;SIME DARBY;SIME DARBY PLANTATION BHD;GIRAM (SOU 29);RSPO Certified;RSPO Certified, MB;07/10/2024;4,586785;118,193914;4.586785, 118.193914;MYS;Malaysia;Sabah;Tawau;1-Fully Verified;
PO1000000183;SIME DARBY;SIME DARBY PLANTATION BHD;GUNUNG MAS (SOU 21);RSPO Certified;RSPO Certified, IP, MB;07/10/2024;2,243544;103,137941;2.243544, 103.137941;MYS;Malaysia;Johor;Segamat;1-Fully Verified;
PO1000000184;BAKRIE;BAKRIE SUMATERA PLANTATIONS;UNIT KISARAN;Not RSPO Certified;;07/10/2024;3,04075;99,581444;3.04075, 99.581444;IDN;Indonesia;Sumatera Utara;Asahan;1-Fully Verified;
PO1000000185;HAP SENG PLANTATIONS HOLDINGS BERHAD;HAP SENG PLANTATIONS (RIVER ESTATES) SDN BHD;BUKIT MAS;RSPO Certified;RSPO Certified, IP;07/10/2024;5,3373;118,47364;5.3373003, 118.47364;MYS;Malaysia;Sabah;Kinabatangan;1-Fully Verified;
PO1000000187;SIME DARBY;SIME DARBY PLANTATION BHD;DIAMOND JUBILEE (SOU 18);RSPO Certified;RSPO Certified, IP, MB;07/10/2024;2,324247;102,482843;2.324247, 102.482843;MYS;Malaysia;Melaka;Jasin;1-Fully Verified;
PO1000000189;SIME DARBY;SIME DARBY PLANTATION BHD;NORDANAL (SOU 19);Not RSPO Certified;;07/10/2024;2,183333;102,733333;2.183333, 102.733333;MYS;Malaysia;Johor;Muar;1-Fully Verified;
PO1000000190;SIME DARBY;SIME DARBY PLANTATION BHD;CHAAH (SOU 20);RSPO Certified;RSPO Certified, IP, MB;07/10/2024;2,148725;102,973994;2.148725, 102.973994;MYS;Malaysia;Johor;Batu Pahat;1-Fully Verified;
PO1000000191;SIME DARBY;SIME DARBY PLANTATION BHD;ELPHIL (SOU 3);RSPO Certified;RSPO Certified, MB;07/10/2024;4,89058;101,093096;4.89058, 101.093096;MYS;Malaysia;Perak;Kuala Kangsar;1-Fully Verified;
PO1000000192;SIME DARBY;SIME DARBY PLANTATION BHD;BUKIT PUTERI (SOU 10);RSPO Certified;RSPO Certified, MB;07/10/2024;4,202694;101,862639;4.202694, 101.862639;MYS;Malaysia;Pahang;Lipis;1-Fully Verified;
PO1000000193;SIME DARBY;SIME DARBY PLANTATION BHD;SERI INTAN (SOU 5);RSPO Certified;RSPO Certified, IP, MB;07/10/2024;3,969228;100,985558;3.969228, 100.985558;MYS;Malaysia;Perak;Hilir Perak;1-Fully Verified;
PO1000000194;SIME DARBY;SIME DARBY PLANTATION BHD;BUKIT BENUT (SOU 22);RSPO Certified;RSPO Certified, IP, MB;07/10/2024;1,931143;103,347365;1.931143, 103.347365;MYS;Malaysia;Johor;Keluang;1-Fully Verified;
PO1000000195;SIME DARBY;SIME DARBY PLANTATION BHD;SELABA (SOU 5);RSPO Certified;RSPO Certified, MB;07/10/2024;3,988972;101,081278;3.9889722, 101.081278;MYS;Malaysia;Perak;Hilir Perak;1-Fully Verified;
PO1000000198;WILMAR GROUP;SRI KAMUSAN SDN BHD;SRI KAMUSAN;RSPO Certified;RSPO Certified, MB;07/10/2024;6,203802;117,291189;6.203802, 117.291189;MYS;Malaysia;Sabah;Beluran;1-Fully Verified;
PO1000000199;IOI CORPORATION;SYARIKAT PUKIN LADANG KELAPA SAWIT SDN BHD;PUKIN;RSPO Certified;RSPO Certified, IP;07/10/2024;2,72235;102,911;2.72235, 102.911;MYS;Malaysia;Pahang;Rompin;1-Fully Verified;
PO1000000201;KUALA LUMPUR KEPONG (KLK);KUALA LUMPUR KEPONG BHD;KEKAYAAN PALM OIL MILL;RSPO Certified;RSPO Certified, IP;07/10/2024;2,204546;103,270394;2.204546, 103.270394;MYS;Malaysia;Johor;Keluang;1-Fully Verified;
PO1000000202;NBPOL;NEW BRITAIN PALM OIL;POLIAMBA;RSPO Certified;RSPO Certified, IP;07/10/2024;-2,874136;151,275933;-2.874136, 151.275933;PNG;Papua New Guinea;New Ireland;Kavieng;1-Fully Verified;
PO1000000223;MRICOP;MONG RETHTHY INVESTMENT CAMBODIA OIL PALM CO., LTD;ANLONG KROPEU PALM OIL MILL;RSPO Certified;RSPO Certified, IP;07/10/2024;10,959694;103,907833;10.959694, 103.907833;KHM;Cambodia;Kaôh Kong;Kampong Seila;1-Fully Verified;
PO1000000227;FGV HOLDINGS BERHAD;FGV PALM INDUSTRIES SDN BHD;SEMENCHU;Not RSPO Certified;;07/10/2024;1,578283;104,104929;1.578283, 104.104929;MYS;Malaysia;Johor;Kota Tinggi;1-Fully Verified;
PO1000000234;FGV HOLDINGS BERHAD;FGV PALM INDUSTRIES SDN BHD;WA HA;RSPO Certified;RSPO Certified, MB;07/10/2024;1,792735;104,076218;1.792735, 104.076218;MYS;Malaysia;Johor;Kota Tinggi;1-Fully Verified;
PO1000000235;FGV HOLDINGS BERHAD;FGV PALM INDUSTRIES SDN BHD;LOK HENG;Not RSPO Certified;;07/10/2024;1,720542;104,119997;1.720542, 104.119997;MYS;Malaysia;Johor;Kota Tinggi;1-Fully Verified;
PO1000000236;FGV HOLDINGS BERHAD;FGV PALM INDUSTRIES SDN BHD;ADELA;RSPO Certified;RSPO Certified, MB;07/10/2024;1,552768;104,1873;1.552768, 104.1873;MYS;Malaysia;Johor;Kota Tinggi;1-Fully Verified;
PO1000000238;UNITED PLANTATIONS;UNITED PLANTATIONS BHD;JENDARATA;RSPO Certified;RSPO Certified, IP;07/10/2024;3,853889;100,968333;3.853889, 100.968333;MYS;Malaysia;Perak;Hilir Perak;1-Fully Verified;
PO1000000240;UNITED PLANTATIONS;UNITED PLANTATIONS BHD;ULU BASIR;RSPO Certified;RSPO Certified, IP;07/10/2024;3,724444;101,255833;3.724444, 101.255833;MYS;Malaysia;Perak;Batang Padang;1-Fully Verified;
PO1000000242;UNITED PLANTATIONS;UNITED PLANTATIONS BHD;ULU BERNAM OPTIMILL ;RSPO Certified;RSPO Certified, IP;07/10/2024;3,76667;101,21667;3.76667, 101.21667;MYS;Malaysia;Perak;Hilir Perak;1-Fully Verified;
PO1000000243;UNITED PLANTATIONS;UNITED INTERNATIONAL ENTERPRISES (M) SDN BHD;UIE;RSPO Certified;RSPO Certified, IP;07/10/2024;4,443889;100,722778;4.443889, 100.722778;MYS;Malaysia;Perak;Manjung;1-Fully Verified;
PO1000000254;FGV HOLDINGS BERHAD;FGV PALM INDUSTRIES SDN BHD;KOTA GELANGGI;RSPO Certified;RSPO Certified, MB;07/10/2024;3,921733;102,489533;3.921733, 102.489533;MYS;Malaysia;Pahang;Jerantut;1-Fully Verified;
PO1000000255;FGV HOLDINGS BERHAD;FGV PALM INDUSTRIES SDN BHD;LEPAR UTARA 6;Not RSPO Certified;;07/10/2024;3,970817;102,691667;3.970817, 102.691667;MYS;Malaysia;Pahang;Jerantut;1-Fully Verified;
PO1000000261;KUALA LUMPUR KEPONG (KLK);KL-KEPONG (SABAH) SDN BHD;BORNION;Not RSPO Certified;;07/10/2024;5,609;117,7899;5.609, 117.7899;MYS;Malaysia;Sabah;Kinabatangan;1-Fully Verified;
PO1000000262;KUALA LUMPUR KEPONG (KLK);KL-KEPONG (SABAH) SDN BHD;RIMMER;Not RSPO Certified;;07/10/2024;5,0193;118,5715;5.0193, 118.5715;MYS;Malaysia;Sabah;Lahad Datu;1-Fully Verified;
PO1000000263;KUALA LUMPUR KEPONG (KLK);KL-KEPONG (SABAH) SDN BHD;LUNGMANIS;Not RSPO Certified;;07/10/2024;5,08395;118,58825;5.08395, 118.58825;MYS;Malaysia;Sabah;Lahad Datu;1-Fully Verified;
PO1000000272;FGV HOLDINGS BERHAD;FGV PALM INDUSTRIES SDN BHD;LEPAR UTARA 4;Not RSPO Certified;;07/10/2024;3,873063;102,816263;3.873063, 102.816263;MYS;Malaysia;Pahang;Kuantan;1-Fully Verified;
PO1000000279;ROYAL GOLDEN EAGLE;INTI INDOSAWIT SUBUR;MUARA BULIAN;RSPO Certified;RSPO Certified, MB;07/10/2024;-1,5851;103,201217;-1.5851, 103.201217;IDN;Indonesia;Jambi;Batang Hari;1-Fully Verified;
PO1000000280;KUALA LUMPUR KEPONG (KLK);KUALA LUMPUR KEPONG BHD;JERAM PADANG;RSPO Certified;RSPO Certified, IP;07/10/2024;2,735111;102,4085;2.735111, 102.4085;MYS;Malaysia;Negeri Sembilan;Jempol;1-Fully Verified;
PO1000000283;MP EVANS;PANGKATAN INDONESIA;PANGKATAN;RSPO Certified;RSPO Certified, MB;07/10/2024;2,10305;99,94766;2.10305, 99.94766;IDN;Indonesia;Sumatera Utara;Labuhanbatu;1-Fully Verified;
PO1000000284;SAMPOERNA AGRO;AEK TARUM;BELIDA;Not RSPO Certified;;07/10/2024;-3,836633;104,969517;-3.836633, 104.969517;IDN;Indonesia;Sumatera Selatan;Ogan Komering Ilir;1-Fully Verified;
PO1000000286;MUSIM MAS;UNGGUL LESTARI;UNGGUL LESTARI;RSPO Certified;RSPO Certified, IP;07/10/2024;-1,595844;112,598831;-1.5958444, 112.598831;IDN;Indonesia;Kalimantan Tengah;Kotawaringin Timur;1-Fully Verified;
PO1000000294;SIME DARBY;SIME DARBY PLANTATION BHD;FLEMINGTON (SOU 4);RSPO Certified;RSPO Certified, IP, MB;07/10/2024;3,928056;100,857222;3.928056, 100.857222;MYS;Malaysia;Perak;Hilir Perak;1-Fully Verified;
PO1000000295;SIME DARBY;SIME DARBY PLANTATION BHD;KERDAU (SOU 11);RSPO Certified;RSPO Certified, MB;07/10/2024;3,569444;102,278333;3.569444, 102.278333;MYS;Malaysia;Pahang;Temerloh;1-Fully Verified;
PO1000000296;SIME DARBY;SIME DARBY PLANTATION BHD;KOK FOH (SOU 16);RSPO Certified;RSPO Certified, MB;07/10/2024;2,784667;102,504167;2.784667, 102.504167;MYS;Malaysia;Negeri Sembilan;Jempol;1-Fully Verified;
PO1000000297;SIME DARBY;SIME DARBY PLANTATION BHD;LABU (SOU 13);RSPO Certified;RSPO Certified, IP;07/10/2024;2,748889;101,8045;2.748889, 101.8045;MYS;Malaysia;Negeri Sembilan;Seremban;1-Fully Verified;
PO1000000298;SIME DARBY;SIME DARBY PLANTATION BHD;SUA BETONG (SOU 15);RSPO Certified;RSPO Certified, IP, MB;07/10/2024;2,52833;101,895278;2.52833, 101.895278;MYS;Malaysia;Negeri Sembilan;Port Dickson;1-Fully Verified;
PO1000000300;SIME DARBY;SIME DARBY PLANTATION BHD;MELALAP (SOU 27);RSPO Certified;RSPO Certified, MB;07/10/2024;5,230789;115,986263;5.230789, 115.986263;MYS;Malaysia;Sabah;Tenom;1-Fully Verified;
PO1000000301;SIME DARBY;SIME DARBY PLANTATION BHD;HADAPAN (SOU 24);RSPO Certified;RSPO Certified, MB;07/10/2024;1,76216;103,448669;1.76216, 103.448669;MYS;Malaysia;Johor;Kulaijaya;1-Fully Verified;
PO1000000302;SIME DARBY;SIME DARBY PLANTATION BHD;CHERSONESE (SOU 2);RSPO Certified;RSPO Certified, MB;07/10/2024;4,978457;100,461902;4.978457, 100.461902;MYS;Malaysia;Perak;Kerian;1-Fully Verified;
PO1000000303;SIME DARBY;SIME DARBY PLANTATION BHD;PEKAKA (SOU 34);Not RSPO Certified;;07/10/2024;3,461379;113,654176;3.461379, 113.654176;MYS;Malaysia;Sarawak;Miri;1-Fully Verified;
PO1000000304;SIME DARBY;SIME DARBY PLANTATION BHD;LAVANG (SOU 31);RSPO Certified;RSPO Certified, IP;07/10/2024;3,428333;113,60028;3.4283333, 113.60028;MYS;Malaysia;Sarawak;Bintulu;1-Fully Verified;
PO1000000305;SIME DARBY;SIME DARBY PLANTATION BHD;RAJAWALI (SOU 32);RSPO Certified;RSPO Certified, IP;07/10/2024;3,372505;113,400597;3.372505, 113.400597;MYS;Malaysia;Sarawak;Bintulu;2-High Confidence;
PO1000000306;SIME DARBY;SIME DARBY PLANTATION BHD;DERAWAN (SOU 33);RSPO Certified;RSPO Certified, MB;07/10/2024;3,390203;113,345417;3.390203, 113.345417;MYS;Malaysia;Sarawak;Bintulu;1-Fully Verified;
PO1000000307;SIME DARBY;SIME DARBY PLANTATION BHD;ULU REMIS (SOU 23);RSPO Certified;RSPO Certified, IP, MB;07/10/2024;1,834444;103,4625;1.834444, 103.4625;MYS;Malaysia;Johor;Keluang;1-Fully Verified;
PO1000000312;AGRIVAR;AGRIVAR;AGRIVAR BONOUA;Not RSPO Certified;;07/10/2024;5,281733;-3,5282;5.281733, -3.5282;CIV;Côte d'Ivoire;Comoé;Sud Comoé;1-Fully Verified;
PO1000000314;SIME DARBY;TEGUH SEMPURNA;PEMANTANG;Not RSPO Certified;;07/10/2024;-2,148333;112,292778;-2.148333, 112.292778;IDN;Indonesia;Kalimantan Tengah;Seruyan;1-Fully Verified;
PO1000000315;SIME DARBY;BAHARI GEMBIRA RIA;LADANG PANJANG;RSPO Certified;RSPO Certified, MB;07/10/2024;-1,791666;103,791388;-1.791666, 103.791388;IDN;Indonesia;Jambi;Muaro Jambi;1-Fully Verified;
PO1000000316;SIME DARBY;BINA SAINS CEMERLANG;SUNGAI PINANG;RSPO Certified;RSPO Certified, MB;07/10/2024;-2,985722;103,406028;-2.985722, 103.406028;IDN;Indonesia;Sumatera Selatan;Musi Rawas;1-Fully Verified;
PO1000000317;SIME DARBY;ANEKA INTI PERSADA;TELUK SIAK;RSPO Certified;RSPO Certified, MB;07/10/2024;0,591389;101,658889;0.591389, 101.658889;IDN;Indonesia;Riau;Siak;1-Fully Verified;
PO1000000318;SIME DARBY;BHUMIREKSA NUSA SEJATI;TELUK BAKAU;RSPO Certified;RSPO Certified, MB;07/10/2024;0,2565;103,588833;0.2565, 103.588833;IDN;Indonesia;Riau;Indragiri Hilir;1-Fully Verified;
PO1000000319;SIME DARBY;BERSAMA SEJAHTERA SAKTI;GUNUNG ARU;RSPO Certified;RSPO Certified, MB;07/10/2024;-3,494722;116,166667;-3.494722, 116.166667;IDN;Indonesia;Kalimantan Selatan;Kota Baru;1-Fully Verified;
PO1000000320;SIME DARBY;GUTHRIE PECCONINA INDONESIA;RANTAU PANJANG POM, PT GPI;RSPO Certified;RSPO Certified, MB;07/10/2024;-2,916183;103,750833;-2.916183, 103.750833;IDN;Indonesia;Sumatera Selatan;Musi Banyuasin;1-Fully Verified;
PO1000000321;SIME DARBY;INDOTRUBA TENGAH;SEKUNYIR;RSPO Certified;RSPO Certified, MB;07/10/2024;-2,444722;112,006667;-2.444722, 112.006667;IDN;Indonesia;Kalimantan Tengah;Kotawaringin Barat;1-Fully Verified;
PO1000000322;SIME DARBY;KRIDATAMA LANCAR;SUKAMANDANG;RSPO Certified;RSPO Certified, IP;07/10/2024;-2,06215;112,315367;-2.06215, 112.315367;IDN;Indonesia;Kalimantan Tengah;Kotawaringin Timur;1-Fully Verified;
PO1000000323;SIME DARBY;LAGUNA MANDIRI;RANTAU FACTORY;RSPO Certified;RSPO Certified, IP;07/10/2024;-2,439167;116,114167;-2.439167, 116.114167;IDN;Indonesia;Kalimantan Selatan;Kota Baru;1-Fully Verified;
PO1000000324;SIME DARBY;LANGGENG MUARA MAKMUR;BEBUNGA;RSPO Certified;RSPO Certified, IP;07/10/2024;-2,373611;116,329722;-2.373611, 116.329722;IDN;Indonesia;Kalimantan Selatan;Kota Baru;1-Fully Verified;
PO1000000325;SIME DARBY;LADANGRUMPUN SUBURABADI;ANGSANA;Not RSPO Certified;;07/10/2024;-3,614333;115,610833;-3.614333, 115.610833;IDN;Indonesia;Kalimantan Selatan;Tanah Bumbu;1-Fully Verified;
PO1000000326;SIME DARBY;LAHAN TANI SAKTI;ALUR DUMAI;RSPO Certified;RSPO Certified, IP;07/10/2024;1,561111;100,541667;1.561111, 100.541667;IDN;Indonesia;Riau;Rokan Hilir;1-Fully Verified;
PO1000000327;SIME DARBY;PARIPURNA SWAKARSA;PONDOK LABU;RSPO Certified;RSPO Certified, MB;07/10/2024;-2,481389;116,5125;-2.481389, 116.5125;IDN;Indonesia;Kalimantan Selatan;Kota Baru;1-Fully Verified;
PO1000000328;SIME DARBY;SWADAYA ANDIKA;SELABAK;Not RSPO Certified;;07/10/2024;-2,507222;116,206389;-2.507222, 116.206389;IDN;Indonesia;Kalimantan Selatan;Kota Baru;1-Fully Verified;
PO1000000329;SIME DARBY;SAJANG HEULANG;ANGSANA MINI;Not RSPO Certified;;07/10/2024;-3,672783;115,621933;-3.672783, 115.621933;IDN;Indonesia;Kalimantan Selatan;Tanah Bumbu;1-Fully Verified;
PO1000000330;SIME DARBY;TUNGGAL MITRA PLANTATIONS;MANGGALA;RSPO Certified;RSPO Certified, MB;07/10/2024;1,520525;100,7319;1.520525, 100.7319;IDN;Indonesia;Riau;Rokan Hilir;1-Fully Verified;
PO1000000331;SIME DARBY;TAMACO GRAHA KRIDA;UNGKAYA;RSPO Certified;RSPO Certified, MB;07/10/2024;-2,222778;121,563611;-2.222778, 121.563611;IDN;Indonesia;Sulawesi Tengah;Morowali;1-Fully Verified;
PO1000000338;BOUSTEAD PLANTATIONS BERHAD;BOUSTEAD PLANTATIONS BHD;SUNGAI JERNIH;RSPO Certified;RSPO Certified, IP;07/10/2024;3,337;103,099972;3.337, 103.099972;MYS;Malaysia;Pahang;Pekan;1-Fully Verified;
PO1000000340;KERESA PLANTATIONS SDN BHD;KERESA MILL SDN BHD;KERESA;RSPO Certified;RSPO Certified, MB;07/10/2024;3,164113;113,600176;3.164113, 113.600176;MYS;Malaysia;Sarawak;Bintulu;1-Fully Verified;
PO1000000345;ROYAL GOLDEN EAGLE;INTI INDOSAWIT SUBUR;TUNGKAL ULU;RSPO Certified;RSPO Certified, MB;07/10/2024;-1,301383;102,97935;-1.301383, 102.97935;IDN;Indonesia;Jambi;Tanjung Jabung B;3-Low Confidence;
PO1000000347;SIME DARBY;SIME DARBY PLANTATION BHD;KEMPAS (SOU 17);RSPO Certified;RSPO Certified, IP, MB;07/10/2024;2,243522;102,481386;2.243522, 102.481386;MYS;Malaysia;Melaka;Jasin;1-Fully Verified;
PO1000000352;SOCFIN S.A.;SOCFIN INDONESIA;TANAH GAMBUS;RSPO Certified;RSPO Certified, IP;07/10/2024;3,204167;99,403889;3.204167, 99.403889;IDN;Indonesia;Sumatera Utara;Batu Bara;1-Fully Verified;
PO1000000354;DHARMA SATYA NUSANTARA (DSN);SWAKARSA SINAR SENTOSA;PKS-1;RSPO Certified;RSPO Certified, MB;07/10/2024;1,124295;116,851821;1.124295, 116.851821;IDN;Indonesia;Kalimantan Timur;Kutai Timur;1-Fully Verified;
PO1000000355;MUSIM MAS;MUSIM MAS HOLDINGS PTE LTD;PANGKALAN LESUNG;RSPO Certified;RSPO Certified, IP;07/10/2024;-0,05;102,075;-0.05, 102.075;IDN;Indonesia;Riau;Pelalawan;2-High Confidence;
PO1000000382;ROYAL GOLDEN EAGLE;INTI INDOSAWIT SUBUR;BUATAN II;RSPO Certified;RSPO Certified, MB;07/10/2024;0,46;101,867361;0.460000, 101.867361;IDN;Indonesia;Riau;Pelalawan;1-Fully Verified;
PO1000000407;AGROPALMA;AGROPALMA;CRAI-AGROPAR;Not RSPO Certified;;07/10/2024;-2,526761;-48,796625;-2.5267611, -48.796625;BRA;Brazil;Pará;Tailândia;1-Fully Verified;AMAPALMA
PO1000000408;AGROPALMA;AGROPALMA;AGROPALMA;Not RSPO Certified;;07/10/2024;-2,542728;-48,705328;-2.542728, -48.705328;BRA;Brazil;Pará;Tailândia;1-Fully Verified;
PO1000000411;KUALA LUMPUR KEPONG (KLK);ADEI PLANTATION AND INDUSTRY;MANDAU;RSPO Certified;RSPO Certified, IP, MB;07/10/2024;1,081944;101,333361;1.081944, 101.333361;IDN;Indonesia;Riau;Bengkalis;1-Fully Verified;
PO1000000427;KUALA LUMPUR KEPONG (KLK);KL-KEPONG (SABAH) SDN BHD;PINANG;RSPO Certified;RSPO Certified, IP;07/10/2024;4,450414;118,278194;4.450414, 118.278194;MYS;Malaysia;Sabah;Semporna;1-Fully Verified;
PO1000000428;KUALA LUMPUR KEPONG (KLK);KL-KEPONG (SABAH) SDN BHD;MILL 2;RSPO Certified;RSPO Certified, IP;07/10/2024;4,455086;118,223825;4.4550861, 118.223825;MYS;Malaysia;Sabah;Tawau;1-Fully Verified;
PO1000000438;LAM SOON (THAILAND);LAM SOON (THAILAND);TRANG PLANT;RSPO Certified;RSPO Certified, IP, MB;07/10/2024;7,71;99,3205;7.71, 99.3205;THA;Thailand;Trang;Sikao;1-Fully Verified;
PO1000000451;SOCFIN S.A.;SOCFIN INDONESIA;BANGUN BANDAR MILL;RSPO Certified;RSPO Certified, IP;07/10/2024;3,33166;99,043333;3.33166, 99.043333;IDN;Indonesia;Sumatera Utara;Serdang Bedagai;1-Fully Verified;
PO1000000505;KECK SENG (M) BERHAD;KECK SENG (M) BHD;MASAI;RSPO Certified;RSPO Certified, MB;07/10/2024;1,540525;103,964953;1.540525, 103.964953;MYS;Malaysia;Johor;Johor Baharu;1-Fully Verified;
PO1000000512;REA HOLDINGS;REA KALTIM;CAKRA;RSPO Certified;RSPO Certified, MB;07/10/2024;0,265333;116,266417;0.265333, 116.266417;IDN;Indonesia;Kalimantan Timur;Kutai Kartanegara;1-Fully Verified;
PO1000000514;FGV HOLDINGS BERHAD;FGV PALM INDUSTRIES SDN BHD;JENGKA 3;Not RSPO Certified;;07/10/2024;3,694658;102,594722;3.6946583, 102.594722;MYS;Malaysia;Pahang;Maran;1-Fully Verified;
PO1000000520;NBPOL;KULA PALM OIL LTD - HIGATURU OIL PALMS;MAMBA;RSPO Certified;RSPO Certified, IP;07/10/2024;-8,854667;147,706944;-8.8546667, 147.706944;PNG;Papua New Guinea;Oro;Sohe;1-Fully Verified;
PO1000000521;NBPOL;KULA PALM OIL LTD - MILNE BAY ESTATES;HAGITA;RSPO Certified;RSPO Certified, IP;07/10/2024;-10,315733;150,286233;-10.315733, 150.286233;PNG;Papua New Guinea;Milne Bay;Alotau;1-Fully Verified;
PO1000000524;JC CHANG (PTE) LTD;ASIA OIL PALM SDN BHD;ASIA;RSPO Certified;RSPO Certified, MB;07/10/2024;5,292781;118,206817;5.292781, 118.206817;MYS;Malaysia;Sabah;Kinabatangan;1-Fully Verified;
PO1000000527;JC CHANG (PTE) LTD;MELEWAR PROPERTIES SDN BHD;MELEWAR;RSPO Certified;RSPO Certified, MB;07/10/2024;5,272222;118,053444;5.272222, 118.053444;MYS;Malaysia;Sabah;Kinabatangan;1-Fully Verified;
PO1000000530;ANJ GROUP;AUSTINDO NUSANTARA JAYA AGRI ;AUSTINDO NUSANTARA JAYA AGRI BINANGA;RSPO Certified;RSPO Certified, MB;07/10/2024;1,479483;99,957167;1.479483, 99.957167;IDN;Indonesia;Sumatera Utara;Padang Lawas Utara;2-High Confidence;
PO1000000531;ANJ AGRO;SAHABAT MEWAH & MAKMUR;JANGKANG;RSPO Certified;RSPO Certified, MB;07/10/2024;-2,996917;107,87665;-2.996917, 107.87665;IDN;Indonesia;Bangka Belitung;Belitung Timur;1-Fully Verified;
PO1000000540;IOI CORPORATION;SYARIMO SDN BHD;SYARIMO;RSPO Certified;RSPO Certified, IP;07/10/2024;5,334037;117,781334;5.334037, 117.781334;MYS;Malaysia;Sabah;Kinabatangan;1-Fully Verified;
PO1000000541;IOI CORPORATION;LADANG SABAH SDN BHD;LADANG SABAH;RSPO Certified;RSPO Certified, IP;07/10/2024;5,729989;117,57775;5.729989, 117.57775;MYS;Malaysia;Sabah;Beluran;1-Fully Verified;
PO1000000553;SUNGAI BUDI;TUNAS BARU LAMPUNG;PT TUNAS BARU LAMPUNG TBK;Not RSPO Certified;;07/10/2024;-2,905922;104,913874;-2.9059216, 104.913874;IDN;Indonesia;Sumatera Selatan;Banyu Asin;1-Fully Verified;
PO1000000560;WILMAR GROUP;PERKEBUNAN MILANO;PINANG AWAM;RSPO Certified;RSPO Certified, MB;07/10/2024;1,842826;100,203138;1.842826, 100.203138;IDN;Indonesia;Sumatera Utara;Labuhanbatu Selatan;1-Fully Verified;
PO1000000561;WILMAR GROUP;KENCANA SAWIT INDONESIA;KENCANA SAWIT INDONESIA;RSPO Certified;RSPO Certified, MB;07/10/2024;-1,46778;101,514439;-1.46778, 101.514439;IDN;Indonesia;Sumatera Barat;Solok Selatan;1-Fully Verified;
PO1000000562;WILMAR GROUP;TANIA SELATAN;BURNAI TIMUR;RSPO Certified;RSPO Certified, MB;07/10/2024;-3,627;104,869467;-3.627, 104.869467;IDN;Indonesia;Sumatera Selatan;Ogan Komering Ilir;1-Fully Verified;
PO1000000567;SALIM GROUP;SALIM IVOMAS PRATAMA;KAYANGAN;Not RSPO Certified;;07/10/2024;1,66325;100,59025;1.66325, 100.59025;IDN;Indonesia;Riau;Rokan Hilir;1-Fully Verified;
PO1000000576;FGV HOLDINGS BERHAD;FGV PALM INDUSTRIES SDN BHD;BUKIT MENDI;Not RSPO Certified;;07/10/2024;3,205803;102,303442;3.205803, 102.303442;MYS;Malaysia;Pahang;Bera;1-Fully Verified;
PO1000000600;WILMAR GROUP;SARANA TITIAN PERMATA;SARANA TITIAN PERMATA PKS 1;Not RSPO Certified;;07/10/2024;-2,894444;112,543611;-2.894444, 112.543611;IDN;Indonesia;Kalimantan Tengah;Seruyan;1-Fully Verified;
PO1000000601;WILMAR GROUP;AMP PLANTATION;AMP PLANTATION;RSPO Certified;RSPO Certified, MB;07/10/2024;-0,154717;100,029167;-0.154717, 100.029167;IDN;Indonesia;Sumatera Barat;Agam;1-Fully Verified;
PO1000000603;FGV HOLDINGS BERHAD;FGV PALM INDUSTRIES SDN BHD;SEROJA;Not RSPO Certified;;07/10/2024;3,590383;102,55915;3.590383, 102.55915;MYS;Malaysia;Pahang;Maran;1-Fully Verified;
PO1000000607;FGV HOLDINGS BERHAD;FGV PALM INDUSTRIES SDN BHD;JENGKA 21;RSPO Certified;RSPO Certified, MB;07/10/2024;3,740236;102,489625;3.740236, 102.489625;MYS;Malaysia;Pahang;Maran;1-Fully Verified;
PO1000000614;UNIVANICH PALM OIL;UNIVANICH PALM OIL PUBLIC COMPANY LTD;LAMTHAP MILL;RSPO Certified;RSPO Certified, MB;07/10/2024;8,000322;99,330686;8.000322, 99.330686;THA;Thailand;Krabi;Lam Thap;1-Fully Verified;
PO1000000638;KUALA LUMPUR KEPONG (KLK);SEKARBUMI ALAMLESTARI;TAPUNG KANAN;RSPO Certified;RSPO Certified, IP, MB;07/10/2024;0,757222;101,219722;0.757222, 101.219722;IDN;Indonesia;Riau;Kampar;1-Fully Verified;
PO1000000674;FGV HOLDINGS BERHAD;FGV PALM INDUSTRIES SDN BHD;PADANG PIOL;Not RSPO Certified;;07/10/2024;4,023889;102,388333;4.023889, 102.388333;MYS;Malaysia;Pahang;Jerantut;1-Fully Verified;
PO1000000694;UNIVANICH PALM OIL;UNIVANICH PALM OIL PUBLIC COMPANY LTD;TOPI MILL;RSPO Certified;RSPO Certified, MB;07/10/2024;8,578792;98,920751;8.578792, 98.920751;THA;Thailand;Surat Thani;Prasaeng;1-Fully Verified;
PO1000000695;UNIVANICH PALM OIL;UNIVANICH PALM OIL PUBLIC COMPANY LTD;SIAM MILL;RSPO Certified;RSPO Certified, MB;07/10/2024;8,385622;98,729131;8.385622, 98.729131;THA;Thailand;Krabi;Ao Luk;1-Fully Verified;
PO1000000706;SIME DARBY;PERKASA SUBUR SAKTI;BLANG SIMPO;RSPO Certified;RSPO Certified, MB;07/10/2024;4,70789;97,838433;4.70789, 97.838433;IDN;Indonesia;Aceh;Aceh Timur;1-Fully Verified;
